time,pres_1,temp_1,pres_2,temp_2
-30.0,89.028,16.83,28.556,17.61
-29.9,89.028,16.83,28.540,17.61
-29.8,89.028,16.83,28.540,17.61
-29.7,89.028,16.83,28.540,17.61
-29.6,89.028,16.83,28.540,17.61
-29.5,89.028,16.83,28.579,17.61
-29.4,89.028,16.83,28.556,17.61
-29.3,89.028,16.83,28.556,17.61
-29.2,89.028,16.83,28.540,17.61
-29.1,89.028,16.83,28.556,17.61
-29.0,89.004,16.83,28.540,17.61
-28.9,89.028,16.83,28.540,17.61
-28.8,89.028,16.83,28.540,17.61
-28.7,89.028,16.83,28.540,17.61
-28.6,89.004,16.83,28.540,17.61
-28.5,89.028,16.83,28.556,17.61
-28.4,89.028,16.83,28.556,17.61
-28.3,89.004,16.83,28.556,17.61
-28.2,89.004,16.83,28.540,17.61
-28.1,89.028,16.83,28.556,17.61
-28.0,89.004,16.83,28.556,17.61
-27.9,89.028,16.83,28.540,17.61
-27.8,89.004,16.83,28.540,17.61
-27.7,89.004,16.83,28.540,17.61
-27.6,89.004,16.83,28.556,17.61
-27.5,89.004,16.83,28.540,17.61
-27.4,89.028,16.83,28.579,17.61
-27.3,89.028,16.83,28.556,17.61
-27.2,89.028,16.83,28.556,17.61
-27.1,89.028,16.83,28.556,17.61
-27.0,89.028,16.83,28.579,17.61
-26.9,89.028,16.83,28.540,17.61
-26.8,89.004,16.83,28.556,17.61
-26.7,89.028,16.83,28.540,17.61
-26.6,89.004,16.83,28.540,17.61
-26.5,89.028,16.93,28.556,17.61
-26.4,89.004,16.83,28.540,17.61
-26.3,88.980,16.83,28.556,17.61
-26.2,89.004,16.83,28.556,17.61
-26.1,89.004,16.83,28.556,17.61
-26.0,89.004,16.83,28.556,17.61
-25.9,89.028,16.83,28.556,17.61
-25.8,89.052,16.83,28.556,17.61
-25.7,89.028,16.83,28.540,17.61
-25.6,89.028,16.93,28.556,17.61
-25.5,89.028,16.93,28.556,17.61
-25.4,89.004,16.83,28.556,17.61
-25.3,89.004,16.83,28.556,17.61
-25.2,89.004,16.83,28.556,17.61
-25.1,89.028,16.83,28.579,17.61
-25.0,89.028,16.83,28.540,17.61
-24.9,89.004,16.83,28.556,17.61
-24.8,89.004,16.83,28.556,17.61
-24.7,89.004,16.83,28.556,17.61
-24.6,89.004,16.83,28.556,17.61
-24.5,89.004,16.83,28.540,17.61
-24.4,89.004,16.83,28.556,17.61
-24.3,89.004,16.83,28.556,17.61
-24.2,89.004,16.83,28.540,17.61
-24.1,89.028,16.93,28.540,17.61
-24.0,89.004,16.83,28.540,17.61
-23.9,89.004,16.83,28.540,17.61
-23.8,89.028,16.83,28.540,17.61
-23.7,89.004,16.83,28.556,17.61
-23.6,89.004,16.93,28.556,17.61
-23.5,89.004,16.83,28.556,17.61
-23.4,89.004,16.83,28.556,17.61
-23.3,89.004,16.83,28.556,17.61
-23.2,89.004,16.83,28.579,17.61
-23.1,89.028,16.83,28.540,17.61
-23.0,89.028,16.83,28.556,17.61
-22.9,89.004,16.83,28.556,17.61
-22.8,88.980,16.83,28.556,17.61
-22.7,89.004,16.83,28.540,17.61
-22.6,89.004,16.93,28.540,17.61
-22.5,88.980,16.83,28.540,17.61
-22.4,88.980,16.83,28.540,17.61
-22.3,89.028,16.83,28.579,17.61
-22.2,89.004,16.83,28.540,17.61
