time,pres_1,temp_1,pres_2,temp_2
-30.0,89.130,21.42,4.411,21.42
-29.9,89.130,21.42,4.411,21.42
-29.8,89.130,21.42,4.411,21.42
-29.7,89.130,21.42,4.411,21.42
-29.6,89.130,21.42,4.411,21.42
-29.5,89.130,21.42,4.411,21.42
-29.4,89.130,21.42,4.411,21.42
-29.3,89.130,21.42,4.411,21.42
-29.2,89.107,21.42,4.434,21.42
-29.1,89.130,21.42,4.411,21.42
-29.0,89.130,21.42,4.411,21.42
-28.9,89.130,21.42,4.411,21.42
-28.8,89.130,21.42,4.434,21.42
-28.7,89.130,21.42,4.411,21.42
-28.6,89.130,21.42,4.411,21.42
-28.5,89.130,21.42,4.434,21.42
-28.4,89.130,21.42,4.411,21.42
-28.3,89.130,21.42,4.411,21.42
-28.2,89.146,21.42,4.411,21.42
-28.1,89.130,21.42,4.434,21.42
-28.0,89.130,21.42,4.411,21.42
-27.9,89.170,21.42,4.411,21.42
-27.8,89.130,21.42,4.411,21.42
-27.7,89.146,21.42,4.411,21.42
-27.6,89.146,21.42,4.411,21.42
-27.5,89.146,21.42,4.411,21.42
-27.4,89.146,21.42,4.411,21.42
-27.3,89.130,21.42,4.411,21.42
-27.2,89.146,21.42,4.411,21.42
-27.1,89.146,21.42,4.411,21.42
-27.0,89.146,21.42,4.411,21.42
-26.9,89.146,21.42,4.434,21.42
-26.8,89.130,21.42,4.411,21.42
-26.7,89.146,21.42,4.411,21.42
-26.6,89.130,21.42,4.434,21.42
-26.5,89.130,21.42,4.387,21.42
-26.4,89.130,21.42,4.387,21.42
-26.3,89.107,21.42,4.411,21.42
-26.2,89.130,21.42,4.411,21.42
-26.1,89.130,21.42,4.411,21.42
-26.0,89.146,21.42,4.434,21.42
-25.9,89.130,21.42,4.411,21.42
-25.8,89.130,21.42,4.411,21.42
-25.7,89.130,21.42,4.411,21.42
-25.6,89.146,21.42,4.411,21.42
-25.5,89.130,21.42,4.411,21.42
-25.4,89.146,21.42,4.411,21.42
-25.3,89.146,21.42,4.411,21.42
-25.2,89.146,21.42,4.411,21.42
-25.1,89.146,21.42,4.411,21.42
-25.0,89.146,21.42,4.411,21.42
-24.9,89.146,21.42,4.411,21.42
-24.8,89.170,21.42,4.411,21.42
-24.7,89.186,21.42,4.411,21.42
-24.6,89.186,21.42,4.434,21.42
-24.5,89.209,21.42,4.434,21.42
-24.4,89.186,21.42,4.434,21.42
-24.3,89.170,21.42,4.411,21.42
-24.2,89.170,21.42,4.434,21.42
-24.1,89.146,21.42,4.434,21.42
-24.0,89.146,21.42,4.411,21.42
-23.9,89.170,21.42,4.434,21.42
-23.8,89.170,21.42,4.411,21.42
-23.7,89.146,21.42,4.411,21.42
-23.6,89.146,21.42,4.411,21.42
